"","id","county","model_turnout","actual_turnout","repub","dem","oth","model_support","county_model_turnout","county_actual_turnout","county_dev","pc_dev","pc_county_ratio","pc_sd","t","cut1","twoway"
"1375","Loudoun510","LOUDOUN",951.419163,822,"422","384","16","0.427924829",99174.869036,92579,0.0712458444787695,0.157444237226277,2.20987256699854,0.106809296362039,11.3274088324446,FALSE,0.476426799007444
"1376","Loudoun509","LOUDOUN",1127.886,955,"401","535","19","0.60246",99174.869036,92579,0.0712458444787695,0.181032460732984,2.54095466279342,0.106809296362039,14.4271586395461,FALSE,0.571581196581197
"1377","Loudoun402","LOUDOUN",1381.796499,1217,"704","493","20","0.409923268",99174.869036,92579,0.0712458444787695,0.135412078060805,1.90063124455149,0.106809296362039,8.43214284923968,FALSE,0.411862990810359
"1378","Loudoun409","LOUDOUN",1512.379328,1329,"800","509","20","0.392925739",99174.869036,92579,0.0712458444787695,0.13798294055681,1.93671562975055,0.106809296362039,8.76998221742305,FALSE,0.388846447669977
"1379","Loudoun710","LOUDOUN",946.9476,779,"341","412","26","0.591109",99174.869036,92579,0.0712458444787695,0.215593838254172,3.02605492055634,0.106809296362039,18.968900550462,FALSE,0.547144754316069
"1380","Loudoun503","LOUDOUN",756.09643,714,"317","364","33","0.50829325",99174.869036,92579,0.0712458444787695,0.0589585854341737,0.82753718291237,0.106809296362039,1.61467983557399,FALSE,0.534508076358297
"1381","Loudoun416","LOUDOUN",1742.001,1604,"874","695","35","0.409655",99174.869036,92579,0.0712458444787695,0.086035536159601,1.20758672718433,0.106809296362039,1.94352677393077,FALSE,0.44295729764181
"1382","Loudoun617","LOUDOUN",398.0244,346,"92","248","6","0.722964",99174.869036,92579,0.0712458444787695,0.150359537572254,2.11043238622934,0.106809296362039,10.3964020366303,FALSE,0.729411764705882
"1383","Loudoun309","LOUDOUN",551.1632,500,"267","223","10","0.460211",99174.869036,92579,0.0712458444787695,0.1023264,1.43624376619596,0.106809296362039,4.08432394046752,FALSE,0.455102040816327
"1384","Loudoun813","LOUDOUN",887.8598,742,"323","408","11","0.570665",99174.869036,92579,0.0712458444787695,0.196576549865229,2.75913004194661,0.106809296362039,16.4698214655764,FALSE,0.558139534883721
"1385","Loudoun302","LOUDOUN",1256.346102,1154,"673","459","22","0.401055339",99174.869036,92579,0.0712458444787695,0.088688129982669,1.24481828563485,0.106809296362039,2.29210652980072,FALSE,0.40547703180212
"1386","Loudoun506","LOUDOUN",736.6262,624,"257","338","29","0.602961",99174.869036,92579,0.0712458444787695,0.180490705128205,2.53335063186723,0.106809296362039,14.3559660450324,FALSE,0.568067226890756
"1387","Loudoun305","LOUDOUN",646.563535,568,"340","220","8","0.375573777",99174.869036,92579,0.0712458444787695,0.138316082746479,1.94139158232163,0.106809296362039,8.81376073418465,FALSE,0.392857142857143
"1388","Loudoun411","LOUDOUN",1203.585,1115,"649","432","34","0.412657",99174.869036,92579,0.0712458444787695,0.0794484304932736,1.11513072902025,0.106809296362039,1.07790925454658,FALSE,0.399629972247919
"1389","Loudoun618","LOUDOUN",990.6575,830,"382","423","25","0.555239",99174.869036,92579,0.0712458444787695,0.193563253012048,2.71683568954998,0.106809296362039,16.0738413979494,FALSE,0.525465838509317
"1390","Loudoun117","LOUDOUN",1484.322,1125,"410","694","21","0.670349",99174.869036,92579,0.0712458444787695,0.319397333333333,4.48303105493416,0.106809296362039,32.609811819452,FALSE,0.628623188405797
"1391","Loudoun417","LOUDOUN",200.1299,189,"116","68","5","0.355966",99174.869036,92579,0.0712458444787695,0.0588883597883597,0.826551502325274,0.106809296362039,1.62390825127065,FALSE,0.369565217391304
"1392","Loudoun502","LOUDOUN",1295.191532,1071,"402","629","40","0.626457282",99174.869036,92579,0.0712458444787695,0.209329161531279,2.93812450484262,0.106809296362039,18.1456537104523,FALSE,0.610087293889428
"1393","Loudoun624","LOUDOUN",273.8841,214,"116","94","4","0.52198",99174.869036,92579,0.0712458444787695,0.279832242990654,3.92769915267186,0.106809296362039,27.4105274764492,FALSE,0.447619047619048
"1394","Loudoun315","LOUDOUN",478.940012,449,"277","168","4","0.384333444",99174.869036,92579,0.0712458444787695,0.0666815412026727,0.935935866723329,0.106809296362039,0.599799225898097,FALSE,0.37752808988764
"1395","Loudoun218","LOUDOUN",756.6847,645,"275","348","22","0.575876",99174.869036,92579,0.0712458444787695,0.173154573643411,2.4303813774712,0.106809296362039,13.3919183646975,FALSE,0.558587479935794
"1396","Loudoun619","LOUDOUN",422.7945,335,"103","222","10","0.691811",99174.869036,92579,0.0712458444787695,0.262073134328358,3.67843396686039,0.106809296362039,25.0767869285612,FALSE,0.683076923076923
"1397","Louisa201","LOUISA",724.654987,609,"357","229","23","0.444616239",11078.638259,9428,0.175078304942724,0.189909666666667,1.08471273313273,0.0426065803192331,1.98825468972185,FALSE,0.390784982935154
"1398","Louisa302","LOUISA",327.518595,266,"136","118","12","0.527710392",11078.638259,9428,0.175078304942724,0.231272913533835,1.32096842958067,0.0426065803192331,7.53330652626389,FALSE,0.464566929133858
"1399","Louisa501","LOUISA",418.850922,364,"163","189","12","0.536070975",11078.638259,9428,0.175078304942724,0.150689346153846,0.860696853348813,0.0426065803192331,3.26952188153678,FALSE,0.536931818181818
"1400","Louisa402","LOUISA",353.2385,307,"161","138","8","0.499676",11078.638259,9428,0.175078304942724,0.150614006514658,0.860266533674351,0.0426065803192331,3.27962172224771,FALSE,0.461538461538462
"1401","Louisa301","LOUISA",1347.727642,1109,"440","642","27","0.598977171",11078.638259,9428,0.175078304942724,0.215263879170424,1.22952914834792,0.0426065803192331,5.38717603309515,FALSE,0.593345656192237
"1402","Louisa401","LOUISA",1253.842895,1027,"655","339","33","0.412924476",11078.638259,9428,0.175078304942724,0.220879157740993,1.26160210320321,0.0426065803192331,6.1399460187402,FALSE,0.341046277665996
"1403","Louisa102","LOUISA",654.135525,571,"322","225","24","0.44013405",11078.638259,9428,0.175078304942724,0.145596366024518,0.831607126149353,0.0426065803192331,3.95227386448175,FALSE,0.411334552102377
"1404","Louisa502","LOUISA",579.530019,471,"296","160","15","0.432634593",11078.638259,9428,0.175078304942724,0.230424668789809,1.31612348466129,0.0426065803192331,7.41959298992567,FALSE,0.350877192982456
"1405","Louisa702","LOUISA",702.732849,598,"357","225","16","0.43290231",11078.638259,9428,0.175078304942724,0.175138543478261,1.00034406624828,0.0426065803192331,0.00807542510343436,FALSE,0.38659793814433
"1406","Louisa602","LOUISA",829.984622,729,"483","219","27","0.383583873",11078.638259,9428,0.175078304942724,0.138524858710562,0.791216585949243,0.0426065803192331,4.90026217749538,FALSE,0.311965811965812
"1407","Louisa701","LOUISA",868.1522,778,"476","281","21","0.386174",11078.638259,9428,0.175078304942724,0.115876863753213,0.661857354576982,0.0426065803192331,7.936394868808,FALSE,0.371202113606341
"1408","Louisa601","LOUISA",658.9863,571,"408","140","23","0.319254",11078.638259,9428,0.175078304942724,0.154091593695272,0.880129572568583,0.0426065803192331,2.81342521585347,FALSE,0.255474452554745
"1409","Louisa101","LOUISA",1127.570709,1014,"586","386","42","0.432868527",11078.638259,9428,0.175078304942724,0.112002671597633,0.63972901516424,0.0426065803192331,8.45575923100144,FALSE,0.397119341563786
"1410","Louisa503","LOUISA",517.6927,437,"295","134","8","0.329046",11078.638259,9428,0.175078304942724,0.184651487414188,1.0546794331519,0.0426065803192331,1.28335653183642,FALSE,0.312354312354312
"1411","Louisa202","LOUISA",714.019794,577,"325","232","20","0.477257077",11078.638259,9428,0.175078304942724,0.237469313691508,1.35636059401646,0.0426065803192331,8.36398019616693,FALSE,0.416517055655296
"1412","Lunenburg502","LUNENBURG",345.3986,286,"82","201","3","0.768136",3806.484214,3165,0.202680636334913,0.207687412587413,1.02470278534268,0.0450436074679952,0.548419336977692,FALSE,0.710247349823322
"1413","Lunenburg302","LUNENBURG",304.0905,255,"138","114","3","0.553671",3806.484214,3165,0.202680636334913,0.192511764705882,0.949828104880096,0.0450436074679952,1.11385161935692,FALSE,0.452380952380952
"1414","Lunenburg702","LUNENBURG",306.1789,254,"151","99","4","0.53379",3806.484214,3165,0.202680636334913,0.20542874015748,1.01355878821115,0.0450436074679952,0.301014704934294,FALSE,0.396
"1415","Lunenburg401","LUNENBURG",212.8579,178,"136","41","1","0.387103",3806.484214,3165,0.202680636334913,0.195830898876405,0.966204282844317,0.0450436074679952,0.750288865732969,FALSE,0.231638418079096
"1416","Lunenburg101","LUNENBURG",458.095332,383,"272","106","5","0.461948604",3806.484214,3165,0.202680636334913,0.196071362924282,0.967390701301579,0.0450436074679952,0.72394953538281,FALSE,0.28042328042328
"1417","Lunenburg601","LUNENBURG",521.6968,429,"133","290","6","0.700921",3806.484214,3165,0.202680636334913,0.216076456876457,1.0660932429648,0.0450436074679952,1.46731682207652,FALSE,0.685579196217494
"1418","Lunenburg701","LUNENBURG",255.6896,204,"95","100","9","0.577539",3806.484214,3165,0.202680636334913,0.253380392156863,1.25014602647178,0.0450436074679952,5.5534190206571,FALSE,0.512820512820513
"1419","Lunenburg501","LUNENBURG",286.493782,241,"95","141","5","0.62823604",3806.484214,3165,0.202680636334913,0.18877087966805,0.931371062779384,0.0450436074679952,1.52361103114086,FALSE,0.597457627118644
"1420","Lunenburg301","LUNENBURG",292.4029,247,"163","74","10","0.41759",3806.484214,3165,0.202680636334913,0.183817408906883,0.906931279824578,0.0450436074679952,2.06619152876577,FALSE,0.312236286919831
"1421","Lunenburg402","LUNENBURG",362.9892,278,"163","107","8","0.472024",3806.484214,3165,0.202680636334913,0.30571654676259,1.50836583252787,0.0450436074679952,11.2860816685049,FALSE,0.396296296296296
"1422","Lunenburg201","LUNENBURG",460.5907,410,"257","140","13","0.485971",3806.484214,3165,0.202680636334913,0.123391951219512,0.608799900428659,0.0450436074679952,8.6849193828292,FALSE,0.35264483627204
"1423","Lynchburg City303","LYNCHBURG CITY",825.954917,736,"451","272","13","0.4794946",21271.428932,18623,0.142212797723245,0.122221354619565,0.859425850389466,0.107690946002363,1.30534789440377,FALSE,0.376210235131397
"1424","Lynchburg City304","LYNCHBURG CITY",797.207247,674,"424","227","23","0.442193121",21271.428932,18623,0.142212797723245,0.182800069732938,1.28539816851559,0.107690946002363,2.6501593598159,FALSE,0.348694316436252
"1425","Lynchburg City101","LYNCHBURG CITY",1845.17682,1574,"880","660","34","0.509967638",21271.428932,18623,0.142212797723245,0.172285146124523,1.2114602123207,0.107690946002363,1.9635839424798,FALSE,0.428571428571429
"1426","Lynchburg City305","LYNCHBURG CITY",1453.865,1278,"902","358","18","0.415415",21271.428932,18623,0.142212797723245,0.137609546165884,0.967631242538949,0.107690946002363,0.300570834063808,TRUE,0.284126984126984
"1427","Lynchburg City403","LYNCHBURG CITY",1530.439722,1298,"759","492","47","0.4984485",21271.428932,18623,0.142212797723245,0.179075286594761,1.25920655146137,0.107690946002363,2.4069484119462,TRUE,0.393285371702638
"1428","Lynchburg City104","LYNCHBURG CITY",585.832737,496,"235","247","14","0.534755832",21271.428932,18623,0.142212797723245,0.181114389112903,1.27354494118991,0.107690946002363,2.5400922857889,FALSE,0.512448132780083
"1429","Lynchburg City204","LYNCHBURG CITY",389.707107,319,"130","182","7","0.633723078",21271.428932,18623,0.142212797723245,0.221652373040752,1.55859652991358,0.107690946002363,5.18703336398704,FALSE,0.583333333333333
"1430","Lynchburg City401","LYNCHBURG CITY",2012.138653,1770,"1163","581","26","0.402190112",21271.428932,18623,0.142212797723245,0.136801498870056,0.961949283469413,0.107690946002363,0.353332549699693,FALSE,0.333142201834862
"1431","Lynchburg City301","LYNCHBURG CITY",709.547481,544,"249","272","23","0.553701988",21271.428932,18623,0.142212797723245,0.30431522242647,2.13985820754814,0.107690946002363,10.5845314751264,FALSE,0.522072936660269
"1432","Lynchburg City404","LYNCHBURG CITY",1595.881,1379,"761","592","26","0.480762",21271.428932,18623,0.142212797723245,0.157274111675127,1.10590688175049,0.107690946002363,0.983433479618267,FALSE,0.437546193643755
"1433","Lynchburg City203","LYNCHBURG CITY",498.281102,365,"72","290","3","0.822887556",21271.428932,18623,0.142212797723245,0.365153704109589,2.5676571304096,0.107690946002363,14.5570002734975,FALSE,0.801104972375691
"1434","Lynchburg City201","LYNCHBURG CITY",1671.767759,1183,"241","903","39","0.812931403",21271.428932,18623,0.142212797723245,0.413159559594252,2.90522067077455,0.107690946002363,17.6915584967816,FALSE,0.789335664335664
"1435","Lynchburg City202","LYNCHBURG CITY",1236.111921,899,"160","717","22","0.831261478",21271.428932,18623,0.142212797723245,0.374985451612903,2.63679118628021,0.107690946002363,15.1989674809273,FALSE,0.817559863169897
"1436","Lynchburg City402","LYNCHBURG CITY",828.894271,744,"446","269","29","0.466469326",21271.428932,18623,0.142212797723245,0.114105202956989,0.802355377179519,0.107690946002363,1.83529470356908,FALSE,0.376223776223776
"1437","Lynchburg City302","LYNCHBURG CITY",877.768121,1256,"1181","44","31","0.399505829",21271.428932,18623,0.142212797723245,0.301140031050955,2.11753116366497,0.107690946002363,10.3772063033085,TRUE,0.0359183673469388
"1438","Lynchburg City105","LYNCHBURG CITY",916.730406,857,"374","452","31","0.533311448",21271.428932,18623,0.142212797723245,0.0696970898483081,0.49009013931322,0.107690946002363,4.73493714760007,FALSE,0.547215496368039
"1439","Lynchburg City102","LYNCHBURG CITY",2022.302102,1901,"1112","749","40","0.386402702",21271.428932,18623,0.142212797723245,0.0638096275644398,0.448691176785771,0.107690946002363,5.11936094611086,FALSE,0.402471789360559
"1440","Lynchburg City103","LYNCHBURG CITY",1473.822566,1350,"755","572","23","0.421922592",21271.428932,18623,0.142212797723245,0.0917204192592593,0.644951936307116,0.107690946002363,3.29691656423089,FALSE,0.431047475508666
"1441","Madison007","MADISON",844.2877,680,"512","148","20","0.396078",4629.71776,3721,0.244213319000269,0.241599558823529,0.989297225116799,0.0776640459983416,0.137808618462006,TRUE,0.224242424242424
"1442","Madison002","MADISON",768.6812,608,"388","204","16","0.50142",4629.71776,3721,0.244213319000269,0.264278289473684,1.08216165504631,0.0776640459983416,1.05791108343839,TRUE,0.344594594594595
"1443","Madison009","MADISON",227.8898,198,"137","55","6","0.450947",4629.71776,3721,0.244213319000269,0.150958585858586,0.618142312944119,0.0776640459983416,4.91678848490633,FALSE,0.286458333333333
"1444","Madison006","MADISON",496.6054,383,"258","115","10","0.478526",4629.71776,3721,0.244213319000269,0.296619843342037,1.21459322757785,0.0776640459983416,2.76309616398864,FALSE,0.308310991957105
"1445","Madison005","MADISON",911.4456,701,"499","189","13","0.461683",4629.71776,3721,0.244213319000269,0.300207703281027,1.22928472742593,0.0776640459983416,2.95226348921903,TRUE,0.274709302325581
"1446","Madison001","MADISON",515.4975,433,"275","147","11","0.500625",4629.71776,3721,0.244213319000269,0.190525404157044,0.780159759250617,0.0776640459983416,2.83065655315044,FALSE,0.348341232227488
"1447","Madison003","MADISON",382.5015,308,"228","72","8","0.406908",4629.71776,3721,0.244213319000269,0.241887987012987,0.990478275317658,0.0776640459983416,0.122601450387293,FALSE,0.24
"1448","Madison008","MADISON",433.1803,363,"254","106","3","0.44059",4629.71776,3721,0.244213319000269,0.193334159779614,0.791660997733713,0.0776640459983416,2.68256694057293,FALSE,0.294444444444444
"1449","Madison004","MADISON",49.62876,47,"40","7","0","0.363968",4629.71776,3721,0.244213319000269,0.0559310638297872,0.229025444061573,0.0776640459983416,9.92704598412101,FALSE,0.148936170212766
"1450","Manassas CityNA","MANASSAS CITY",0,536,"225","305","6","#N/A",8978.469936,8132,0.104091236596163,1,9.60695667282388,0.333407774836922,25.8151048728055,FALSE,0.575471698113208
"1451","Manassas City002","MANASSAS CITY",1473.417118,1246,"615","579","52","0.532202331",8978.469936,8132,0.104091236596163,0.182517751203852,1.75344012783666,0.333407774836922,2.25981571127183,FALSE,0.484924623115578
"1452","Manassas City003","MANASSAS CITY",1647.865,1363,"667","654","42","0.534033",8978.469936,8132,0.104091236596163,0.208998532648569,2.00783984783857,0.333407774836922,3.02284446825372,FALSE,0.495079485238456
"1453","Manassas City004","MANASSAS CITY",1891.133,1606,"783","787","36","0.530676",8978.469936,8132,0.104091236596163,0.177542341220423,1.70564157969632,0.333407774836922,2.11645208346286,FALSE,0.501273885350318
"1454","Manassas City001","MANASSAS CITY",2293.487818,1989,"1015","915","59","0.490802768",8978.469936,8132,0.104091236596163,0.153085881347411,1.47068942932563,0.333407774836922,1.41175300892686,FALSE,0.474093264248705
"1455","Manassas City005","MANASSAS CITY",1672.567,1392,"584","763","45","0.577601",8978.469936,8132,0.104091236596163,0.201556752873563,1.93634699197139,0.333407774836922,2.80841378827888,FALSE,0.566443949517446
"1456","Manassas Park CityNA","MANASSAS PARK CITY",0,175,"81","90","4","#N/A",2498.633247,2096,0.192096014790076,1,5.20573006729373,0.403107458491784,10.4332727631222,FALSE,0.526315789473684
"1457","Manassas Park City001","MANASSAS PARK CITY",1353.534086,1055,"468","553","34","0.58488",2498.633247,2096,0.192096014790076,0.282970697630332,1.4730690688173,0.403107458491784,1.17355573272515,FALSE,0.541625857002938
"1458","Manassas Park City002","MANASSAS PARK CITY",1145.099161,866,"374","466","26","0.588875969",2498.633247,2096,0.192096014790076,0.322285405311778,1.67773082468147,0.403107458491784,1.68126590169575,FALSE,0.554761904761905
"1459","Martinsville City006","MARTINSVILLE CITY",227.6791,181,"5","174","2","0.96471",3824.1854,3338,0.145651707609347,0.257895580110497,1.77063203956524,0.096054526944887,8.02286018239828,FALSE,0.972067039106145
"1460","Martinsville City001","MARTINSVILLE CITY",439.5293,345,"4","338","3","0.966381",3824.1854,3338,0.145651707609347,0.273997971014493,1.88118612209741,0.096054526944887,9.17381148108723,FALSE,0.988304093567251
"1461","Martinsville City002","MARTINSVILLE CITY",598.3483,661,"255","394","12","0.689794",3824.1854,3338,0.145651707609347,0.0947832072617247,0.650752461591066,0.096054526944887,3.63593002346804,FALSE,0.60708782742681
"1462","Martinsville City004","MARTINSVILLE CITY",809.2459,644,"205","426","13","0.768659",3824.1854,3338,0.145651707609347,0.25659301242236,1.76168900889627,0.096054526944887,7.9297564948012,FALSE,0.675118858954041
"1463","Martinsville City003","MARTINSVILLE CITY",490.3458,369,"111","244","14","0.765259",3824.1854,3338,0.145651707609347,0.328850406504065,2.2577861386018,0.096054526944887,13.0945014108858,FALSE,0.687323943661972
"1464","Martinsville City005","MARTINSVILLE CITY",1259.037,1138,"663","447","28","0.44574",3824.1854,3338,0.145651707609347,0.106359402460457,0.73023107113666,0.096054526944887,2.80849781310281,FALSE,0.402702702702703
"1465","Mathews003","MATHEWS",1550.741,1253,"776","453","24","0.44417",3739.143591,3018,0.238947511928429,0.237622505985634,0.99445482427458,0.0222944471391464,0.248724522784102,FALSE,0.368592351505289
"1466","Mathews002","MATHEWS",1334.488891,1091,"679","398","14","0.449752158",3739.143591,3018,0.238947511928429,0.223179551787351,0.934010779129597,0.0222944471391464,2.95989492175089,FALSE,0.369545032497679
"1467","Mathews001","MATHEWS",853.9137,674,"455","207","12","0.425913",3739.143591,3018,0.238947511928429,0.266934272997033,1.11712514117739,0.0222944471391464,5.25355665679331,TRUE,0.312688821752266
"1468","Mecklenburg201","MECKLENBURG",379.515213,285,"142","140","3","0.601926303",9457.804449,7394,0.279118805653232,0.33163232631579,1.18814038896325,0.120257968017808,1.56447337390061,FALSE,0.49645390070922
"1469","Mecklenburg803","MECKLENBURG",411.6522,300,"173","117","10","0.565681",9457.804449,7394,0.279118805653232,0.372174,1.33338919650715,0.120257968017808,2.77228363327898,FALSE,0.403448275862069
"1470","Mecklenburg602","MECKLENBURG",237.4182,182,"147","33","2","0.411142",9457.804449,7394,0.279118805653232,0.304495604395604,1.09091755277106,0.120257968017808,0.75602102937241,FALSE,0.183333333333333
"1471","Mecklenburg601","MECKLENBURG",436.893048,327,"192","133","2","0.503653046",9457.804449,7394,0.279118805653232,0.336064366972477,1.20401907777576,0.120257968017808,1.69651193296025,FALSE,0.409230769230769
"1472","Mecklenburg901","MECKLENBURG",124.0278,100,"78","21","1","0.344596",9457.804449,7394,0.279118805653232,0.240278,0.860844898779458,0.120257968017808,1.15713830454824,FALSE,0.212121212121212
"1473","Mecklenburg702","MECKLENBURG",416.3655,320,"175","141","4","0.565429",9457.804449,7394,0.279118805653232,0.3011421875,1.07890325338426,0.120257968017808,0.656116635635914,FALSE,0.44620253164557
"1474","Mecklenburg701","MECKLENBURG",511.631782,381,"216","158","7","0.538343835",9457.804449,7394,0.279118805653232,0.342865569553806,1.22838577197041,0.120257968017808,1.89913213847581,FALSE,0.422459893048128
"1475","Mecklenburg501","MECKLENBURG",1032.88006,815,"502","291","22","0.531103323",9457.804449,7394,0.279118805653232,0.267337496932515,0.95779106071644,0.120257968017808,0.350986632979775,TRUE,0.366960907944515
"1476","Mecklenburg301","MECKLENBURG",687.954967,556,"404","148","4","0.42127428",9457.804449,7394,0.279118805653232,0.23732907733813,0.850279782412723,0.120257968017808,1.24499207873782,FALSE,0.268115942028986
"1477","Mecklenburg801","MECKLENBURG",168.5442,128,"75","50","3","0.496227",9457.804449,7394,0.279118805653232,0.3167515625,1.13482702019556,0.120257968017808,1.12114833152337,FALSE,0.4
"1478","Mecklenburg802","MECKLENBURG",534.949867,424,"267","149","8","0.463904235",9457.804449,7394,0.279118805653232,0.261674214622642,0.937501197779331,0.120257968017808,0.51970612218738,FALSE,0.358173076923077
"1479","Mecklenburg103","MECKLENBURG",609.349424,443,"198","238","7","0.599629738",9457.804449,7394,0.279118805653232,0.375506600451467,1.34532891674087,0.120257968017808,2.87156786725126,FALSE,0.545871559633027
"1480","Mecklenburg604","MECKLENBURG",205.2901,167,"99","65","3","0.479982",9457.804449,7394,0.279118805653232,0.229282035928144,0.821449616737741,0.120257968017808,1.4847280908307,FALSE,0.396341463414634
"1481","Mecklenburg402","MECKLENBURG",146.395452,114,"42","71","1","0.700240475",9457.804449,7394,0.279118805653232,0.284170631578947,1.01809919583846,0.120257968017808,0.15050309045452,FALSE,0.628318584070796
"1482","Mecklenburg302","MECKLENBURG",438.286194,319,"157","158","4","0.632033639",9457.804449,7394,0.279118805653232,0.373937912225705,1.33970877150525,0.120257968017808,2.82483378943298,FALSE,0.501587301587302
"1483","Mecklenburg401","MECKLENBURG",892.20628,634,"230","400","4","0.745218399",9457.804449,7394,0.279118805653232,0.407265425867508,1.45911138059784,0.120257968017808,3.81772108880016,TRUE,0.634920634920635
"1484","Mecklenburg903","MECKLENBURG",835.0613,765,"515","227","23","0.408529",9457.804449,7394,0.279118805653232,0.0915833986928104,0.328116188654771,0.120257968017808,5.5870211547707,FALSE,0.305929919137466
"1485","Mecklenburg203","MECKLENBURG",298.804836,202,"44","155","3","0.824597073",9457.804449,7394,0.279118805653232,0.479231861386139,1.71694580114218,0.120257968017808,5.96173220751594,FALSE,0.778894472361809
"1486","Mecklenburg202","MECKLENBURG",137.942511,89,"23","64","2","0.708761123",9457.804449,7394,0.279118805653232,0.549915853932584,1.97018560840283,0.120257968017808,8.06753701558607,FALSE,0.735632183908046
"1487","Mecklenburg101","MECKLENBURG",371.320704,327,"149","174","4","0.599055282",9457.804449,7394,0.279118805653232,0.135537321100917,0.485590072599065,0.120257968017808,4.27755379439608,FALSE,0.538699690402477
"1488","Mecklenburg603","MECKLENBURG",179.8275,149,"94","52","3","0.4873",9457.804449,7394,0.279118805653232,0.206895973154362,0.741246985025448,0.120257968017808,2.15164965149117,FALSE,0.356164383561644
"1489","Mecklenburg902","MECKLENBURG",262.6222,226,"163","59","4","0.371849",9457.804449,7394,0.279118805653232,0.162045132743363,0.580559709562108,0.120257968017808,3.48783783188306,FALSE,0.265765765765766
"1490","Mecklenburg102","MECKLENBURG",138.865111,141,"95","44","2","0.401449402",9457.804449,7394,0.279118805653232,0.0151410567375886,0.0542459212024549,0.120257968017808,7.86437767398082,FALSE,0.316546762589928
"1491","Middlesex501","MIDDLESEX",905.480435,769,"504","251","14","0.426586615",4250.184756,3590,0.183895475208914,0.177477808842653,0.965101553700709,0.0552836563289933,0.631261544851709,FALSE,0.332450331125828
"1492","Middlesex401","MIDDLESEX",729.2842,622,"335","270","17","0.486577",4250.184756,3590,0.183895475208914,0.172482636655949,0.937938448240776,0.0552836563289933,1.12260215550679,FALSE,0.446280991735537
"1493","Middlesex101","MIDDLESEX",316.578206,260,"147","109","4","0.475893337",4250.184756,3590,0.183895475208914,0.217608484615385,1.18332701970057,0.0552836563289933,3.31611604358427,FALSE,0.42578125
"1494","Middlesex201","MIDDLESEX",987.679153,836,"594","225","17","0.37599758",4250.184756,3590,0.183895475208914,0.18143439354067,0.986616953650175,0.0552836563289933,0.242079616988102,TRUE,0.274725274725275
"1495","Middlesex102","MIDDLESEX",546.511056,492,"299","176","17","0.390039365",4250.184756,3590,0.183895475208914,0.110794829268293,0.602488066345432,0.0552836563289933,7.19040599067783,FALSE,0.370526315789474
"1496","Middlesex302","MIDDLESEX",430.7611,333,"152","175","6","0.590137",4250.184756,3590,0.183895475208914,0.293576876876877,1.59643338991,0.0552836563289933,10.788602446275,FALSE,0.535168195718654
"1497","Middlesex301","MIDDLESEX",333.890606,278,"136","131","11","0.503383861",4250.184756,3590,0.183895475208914,0.201045345323741,1.09325879331911,0.0552836563289933,1.68691435248284,FALSE,0.49063670411985
"1498","Montgomery102","MONTGOMERY",1061.889055,877,"223","602","52","0.698692403",23991.182529,21627,0.109316249549175,0.210819903078677,1.92853216194398,0.220265889360079,4.21550592623111,FALSE,0.72969696969697
"1499","Montgomery202","MONTGOMERY",1484.618356,1183,"541","586","56","0.561902645",23991.182529,21627,0.109316249549175,0.254960571428571,2.33232088074774,0.220265889360079,6.04869362486598,FALSE,0.519964507542147
"1500","MontgomeryNA","MONTGOMERY",0,949,"386","549","14","#N/A",23991.182529,21627,0.109316249549175,1,9.14777084032837,0.220265889360079,36.9906155873678,FALSE,0.58716577540107
"1501","Montgomery301","MONTGOMERY",1143.29772,927,"536","368","23","0.475159712",23991.182529,21627,0.109316249549175,0.233330873786408,2.13445736337164,0.220265889360079,5.15039966772654,FALSE,0.407079646017699
"1502","Montgomery403","MONTGOMERY",740.661895,712,"446","247","19","0.467281894",23991.182529,21627,0.109316249549175,0.0402554705056179,0.36824781925499,0.220265889360079,2.86813442871426,FALSE,0.356421356421356
"1503","Montgomery304","MONTGOMERY",1128.651176,911,"518","357","36","0.482110335",23991.182529,21627,0.109316249549175,0.238914572996707,2.18553576418878,0.220265889360079,5.38229395224573,FALSE,0.408
"1504","Montgomery601","MONTGOMERY",1351.921186,1145,"343","734","68","0.639124402",23991.182529,21627,0.109316249549175,0.1807171930131,1.65315946859123,0.220265889360079,2.96532282183504,FALSE,0.681522748375116
"1505","Montgomery201","MONTGOMERY",162.099048,135,"57","74","4","0.59830396",23991.182529,21627,0.109316249549175,0.200733688888889,1.83626578588933,0.220265889360079,3.79661956882594,FALSE,0.564885496183206
"1506","Montgomery405","MONTGOMERY",1228.152,1053,"555","450","48","0.477453",23991.182529,21627,0.109316249549175,0.166336182336182,1.52160527846647,0.220265889360079,2.36807106166938,FALSE,0.447761194029851
"1507","Montgomery602","MONTGOMERY",1140.631,929,"271","610","48","0.664502",23991.182529,21627,0.109316249549175,0.227805166846071,2.08390946255063,0.220265889360079,4.92091383599896,FALSE,0.692395005675369
"1508","Montgomery501","MONTGOMERY",1188.541239,928,"398","486","44","0.574859366",23991.182529,21627,0.109316249549175,0.280755645474138,2.56828830692589,0.220265889360079,7.11997809321322,FALSE,0.549773755656109
"1509","Montgomery701","MONTGOMERY",1584.125,1495,"440","975","80","0.663387",23991.182529,21627,0.109316249549175,0.0596153846153846,0.545347877019576,0.220265889360079,2.06410590537322,FALSE,0.68904593639576
