id,county,model_turnout,actual_turnout,repub,dem,oth,county_model_turnout,county_actual_turnout,county_dev,pc_dev,pc_county_ratio,pc_sd,t,modeled_support
King William101,King William,1147.096591,1044,609,389,46,5718.631442,5001,0.143497589,0.098751524,0.688175493,0.033850182,9.211900511,0.414423506
King William201,King William,387.820473,330,213,102,15,5718.631442,5001,0.143497589,0.175213555,1.221020896,0.033850182,6.529385784,0.404333945
Lancaster101,Lancaster,1023.016,864,514,335,15,4950.855991,4222,0.172632873,0.184046296,1.066113845,0.036470295,1.812813528,0.452056
Lancaster301,Lancaster,788.0057,693,453,227,13,4950.855991,4222,0.172632873,0.137093362,0.794132424,0.036470295,5.644801424,0.386631
Lancaster501,Lancaster,1181.615128,1013,653,340,20,4950.855991,4222,0.172632873,0.166451262,0.964192152,0.036470295,0.981835973,0.386952943
Lancaster302,Lancaster,345.385987,306,193,102,11,4950.855991,4222,0.172632873,0.128712376,0.745584392,0.036470295,6.975967847,0.399476096
Lancaster401,Lancaster,767.604776,659,252,397,10,4950.855991,4222,0.172632873,0.164802392,0.954640842,0.036470295,1.243728835,0.655710846
Lancaster201,Lancaster,845.2284,687,298,373,16,4950.855991,4222,0.172632873,0.230317904,1.334148587,0.036470295,9.16221223,0.6058
Lee401,Lee,275.8808,236,141,93,2,5874.681426,5521,0.064061117,0.168986441,2.637894078,0.072696594,22.53054778,0.410036
Lee302,Lee,471.566121,438,279,155,4,5874.681426,5521,0.064061117,0.076634979,1.196279167,0.072696594,2.699977491,0.379337637
Lee101,Lee,328.939745,321,187,127,7,5874.681426,5521,0.064061117,0.024734408,0.386106414,0.072696594,8.44459905,0.42279846
Lee502,Lee,538.709,487,321,156,10,5874.681426,5521,0.064061117,0.106178645,1.657458534,0.072696594,9.043869876,0.380233
Lee102,Lee,309.4593,314,206,104,4,5874.681426,5521,0.064061117,0.014460828,0.225734872,0.072696594,10.65063834,0.40314
Lee301,Lee,753.3042,720,455,256,9,5874.681426,5521,0.064061117,0.046255833,0.722057866,0.072696594,3.823317153,0.416045
Lee103,Lee,541.0841,566,377,176,13,5874.681426,5521,0.064061117,0.044021025,0.687172296,0.072696594,4.303196177,0.384331
Lee503,Lee,80.72384,70,52,15,3,5874.681426,5521,0.064061117,0.153197714,2.391430588,0.072696594,19.14024465,0.286523
Lee202,Lee,468.9016,435,296,131,8,5874.681426,5521,0.064061117,0.077934713,1.216568123,0.072696594,2.97906837,0.329934
Lee404,Lee,452.0165,425,258,163,4,5874.681426,5521,0.064061117,0.063568235,0.992306073,0.072696594,0.105836137,0.396183
Lee402,Lee,180.6807,148,83,58,7,5874.681426,5521,0.064061117,0.220815541,3.446951154,0.072696594,33.6597773,0.391182
Lee203,Lee,735.8784,697,435,251,11,5874.681426,5521,0.064061117,0.055779627,0.870725172,0.072696594,1.778279027,0.389845
Lee201,Lee,111.2085,89,50,39,0,5874.681426,5521,0.064061117,0.249533708,3.89524442,0.072696594,39.82641102,0.431772
Lee504,Lee,128.7344,111,67,44,0,5874.681426,5521,0.064061117,0.159769369,2.494014736,0.072696594,20.55137195,0.467388
Lee403,Lee,264.2489,259,196,60,3,5874.681426,5521,0.064061117,0.020266023,0.316354509,0.072696594,9.404092493,0.330811
Lee501,Lee,233.34532,205,101,101,3,5874.681426,5521,0.064061117,0.138269854,2.158405293,0.072696594,15.93479467,0.506783622
Lexington City001,Lexington City,1592.818,1388,455,904,29,1592.818,1388,0.147563401,0.147563401,1,NA,NA,0.637451
Loudoun210,Loudoun,1490.891,1293,584,668,41,99174.86904,86733,0.143450233,0.153047951,1.066906254,0.054444645,1.228885859,0.565642
Loudoun615,Loudoun,1247.709,1143,526,577,40,99174.86904,86733,0.143450233,0.091608924,0.63861119,0.054444645,6.637729191,0.481115
Loudoun413,Loudoun,70.25947,61,41,18,2,99174.86904,86733,0.143450233,0.15179459,1.058169006,0.054444645,1.068406375,0.47573
Loudoun622,Loudoun,1856.053,1522,682,815,25,99174.86904,86733,0.143450233,0.219482917,1.53002831,0.054444645,9.735177996,0.564261
Loudoun818,Loudoun,1060.583,922,474,435,13,99174.86904,86733,0.143450233,0.150306941,1.047798519,0.054444645,0.87792875,0.481858
Loudoun215,Loudoun,1351.124,1255,538,674,43,99174.86904,86733,0.143450233,0.076592829,0.533933109,0.054444645,8.560380753,0.55331
Loudoun621,Loudoun,1530.073282,1392,613,742,37,99174.86904,86733,0.143450233,0.099190576,0.691463334,0.054444645,5.666979114,0.528075005
Loudoun814,Loudoun,1487.792,1224,728,489,7,99174.86904,86733,0.143450233,0.21551634,1.502377067,0.054444645,9.227299881,0.419349
Loudoun209,Loudoun,1251.230559,1126,508,591,27,99174.86904,86733,0.143450233,0.111217193,0.775301584,0.054444645,4.127098551,0.535810097
Loudoun810,Loudoun,1275.069,1147,531,589,27,99174.86904,86733,0.143450233,0.111655623,0.77835791,0.054444645,4.070962162,0.493322
Loudoun310,Loudoun,1418.844877,1251,738,484,29,99174.86904,86733,0.143450233,0.134168567,0.935296961,0.054444645,1.188418785,0.407757226
Loudoun414,Loudoun,707.1609,637,314,312,11,99174.86904,86733,0.143450233,0.1101427,0.767811234,0.054444645,4.264675915,0.50971
Loudoun316,Loudoun,1399.741,1276,592,664,20,99174.86904,86733,0.143450233,0.096975705,0.676023339,0.054444645,5.950569807,0.539989
Loudoun312,Loudoun,1829.260917,1539,833,668,38,99174.86904,86733,0.143450233,0.188603585,1.31476667,0.054444645,5.781407331,0.440260647
Loudoun407,Loudoun,2268.391228,1894,1080,796,18,99174.86904,86733,0.143450233,0.197672243,1.377984818,0.054444645,6.942552714,0.450225668
Loudoun819,Loudoun,1009.378,865,460,388,17,99174.86904,86733,0.143450233,0.166910983,1.163546266,0.054444645,3.003899941,0.462159
Loudoun620,Loudoun,1377.651,1215,561,629,25,99174.86904,86733,0.143450233,0.133869136,0.93320961,0.054444645,1.226757738,0.499699
Loudoun821,Loudoun,889.3325,736,369,350,17,99174.86904,86733,0.143450233,0.208332201,1.452296013,0.054444645,8.307447185,0.507074
Loudoun108,Loudoun,1103.141326,936,478,440,18,99174.86904,86733,0.143450233,0.178569793,1.244820516,0.054444645,4.496686788,0.524027555
Loudoun504,Loudoun,1319.452823,1183,508,636,39,99174.86904,86733,0.143450233,0.115344736,0.804074933,0.054444645,3.598610423,0.545480786
Loudoun121,Loudoun,794.0608,663,335,313,15,99174.86904,86733,0.143450233,0.197678431,1.378027959,0.054444645,6.943345086,0.505339
Loudoun508,Loudoun,1315.263,1189,590,563,36,99174.86904,86733,0.143450233,0.106192599,0.740274845,0.054444645,4.770444452,0.516651
Loudoun815,Loudoun,1637.595,1280,590,685,5,99174.86904,86733,0.143450233,0.279371094,1.947512307,0.054444645,17.40322316,0.555233
Loudoun702,Loudoun,1083.934841,953,393,537,23,99174.86904,86733,0.143450233,0.137392278,0.957769642,0.054444645,0.775656777,0.592767908
Loudoun817,Loudoun,1504.175,1384,763,582,39,99174.86904,86733,0.143450233,0.086831647,0.605308515,0.054444645,7.249408724,0.434917
Loudoun408,Loudoun,1013.998731,897,445,430,22,99174.86904,86733,0.143450233,0.130433368,0.90925867,0.054444645,1.666671341,0.502848475
Loudoun314,Loudoun,1417.846395,1261,548,688,25,99174.86904,86733,0.143450233,0.12438255,0.86707806,0.054444645,2.441414386,0.562031328
Loudoun120,Loudoun,1153.093,935,459,461,15,99174.86904,86733,0.143450233,0.233254545,1.62603114,0.054444645,11.49848878,0.538707
Loudoun708,Loudoun,1158.625716,970,456,493,21,99174.86904,86733,0.143450233,0.194459501,1.355588606,0.054444645,6.531195231,0.514968852
Loudoun808,Loudoun,1629.867,1438,717,683,38,99174.86904,86733,0.143450233,0.133426287,0.930122482,0.054444645,1.283459889,0.493442
Loudoun208,Loudoun,900.960531,805,382,404,19,99174.86904,86733,0.143450233,0.119205629,0.83098944,0.054444645,3.104264155,0.502315358
Loudoun313,Loudoun,1088.942303,1025,494,516,15,99174.86904,86733,0.143450233,0.062382735,0.434873708,0.054444645,10.37983243,0.508807973
Loudoun616,Loudoun,1782.809,1602,822,755,25,99174.86904,86733,0.143450233,0.112864544,0.786785369,0.054444645,3.916172669,0.472079
Loudoun307,Loudoun,655.1906,602,277,312,13,99174.86904,86733,0.143450233,0.088356478,0.615938202,0.054444645,7.054170303,0.498503
Loudoun403,Loudoun,1412.203003,1256,719,514,23,99174.86904,86733,0.143450233,0.124365448,0.866958846,0.054444645,2.443604028,0.42306556
Loudoun122,Loudoun,1296.545,1064,515,521,28,99174.86904,86733,0.143450233,0.218557331,1.523575993,0.054444645,9.616666486,0.532004
Loudoun107,Loudoun,2129.441738,1872,919,910,43,99174.86904,86733,0.143450233,0.137522296,0.958676004,0.054444645,0.759009369,0.478118069
Loudoun217,Loudoun,1413.721,1284,620,648,16,99174.86904,86733,0.143450233,0.101028816,0.704277813,0.054444645,5.431611993,0.508579
Loudoun214,Loudoun,1693.57,1498,718,745,35,99174.86904,86733,0.143450233,0.130554072,0.910100107,0.054444645,1.651216449,0.50559
Loudoun820,Loudoun,1021.476,836,408,415,13,99174.86904,86733,0.143450233,0.221861244,1.546607766,0.054444645,10.03969749,0.517361
Loudoun119,Loudoun,1324.907316,1158,547,572,39,99174.86904,86733,0.143450233,0.144134124,1.004767449,0.054444645,0.08756506,0.547497276
Loudoun213,Loudoun,503.18541,442,189,241,12,99174.86904,86733,0.143450233,0.138428529,0.964993411,0.054444645,0.642975795,0.565343703
Loudoun112,Loudoun,1578.135,1287,619,638,30,99174.86904,86733,0.143450233,0.226212121,1.576937987,0.054444645,10.59678112,0.524456
Loudoun118,Loudoun,853.3309,718,311,395,12,99174.86904,86733,0.143450233,0.188483148,1.313927095,0.054444645,5.765986631,0.526322
Loudoun308,Loudoun,683.516785,610,284,316,10,99174.86904,86733,0.143450233,0.12051932,0.840147258,0.054444645,2.936059957,0.489017062
Loudoun114,Loudoun,657.206632,572,285,273,14,99174.86904,86733,0.143450233,0.148962643,1.038427338,0.054444645,0.705805654,0.531588737
Loudoun701,Loudoun,1222.185034,1046,455,555,36,99174.86904,86733,0.143450233,0.168436935,1.174183769,0.054444645,3.199281936,0.570958665
Loudoun216,Loudoun,1268.473,1148,596,533,19,99174.86904,86733,0.143450233,0.104941638,0.731554321,0.054444645,4.930616751,0.484502
Loudoun709,Loudoun,1157.165,998,375,592,31,99174.86904,86733,0.143450233,0.159483968,1.11177211,0.054444645,2.052949559,0.615812
Loudoun501,Loudoun,1421.510738,1252,521,698,33,99174.86904,86733,0.143450233,0.135391963,0.94382533,0.054444645,1.031775851,0.564843819
Loudoun401,Loudoun,1485.430504,1360,803,525,32,99174.86904,86733,0.143450233,0.092228312,0.64292898,0.054444645,6.558423149,0.409641419
Loudoun703,Loudoun,1146.313713,1004,346,618,40,99174.86904,86733,0.143450233,0.141746726,0.988124755,0.054444645,0.218115939,0.646701528
Loudoun705,Loudoun,1538.317,1291,585,665,41,99174.86904,86733,0.143450233,0.191570101,1.335446427,0.054444645,6.161238196,0.55808
Loudoun219,Loudoun,943.2211,814,355,431,28,99174.86904,86733,0.143450233,0.15874828,1.106643587,0.054444645,1.958752543,0.544601
Loudoun505,Loudoun,1443.834,1336,712,594,30,99174.86904,86733,0.143450233,0.080714072,0.562662537,0.054444645,8.032699321,0.462316
Loudoun301,Loudoun,1572.608918,1406,791,589,26,99174.86904,86733,0.143450233,0.118498519,0.826060139,0.054444645,3.194802002,0.421330066
Loudoun507,Loudoun,805.294055,735,338,382,15,99174.86904,86733,0.143450233,0.09563817,0.666699302,0.054444645,6.121826996,0.529135418
Loudoun311,Loudoun,1109.519,1017,616,379,22,99174.86904,86733,0.143450233,0.090972468,0.634174419,0.054444645,6.719220604,0.395484
Loudoun707,Loudoun,886.107879,756,276,458,22,99174.86904,86733,0.143450233,0.172100369,1.199721783,0.054444645,3.668345771,0.651183745
Loudoun419,Loudoun,1319.392,1188,755,411,22,99174.86904,86733,0.143450233,0.110599327,0.770994403,0.054444645,4.206209748,0.38605
Loudoun623,Loudoun,2019.015,1873,863,976,34,99174.86904,86733,0.143450233,0.077957822,0.543448555,0.054444645,8.385607893,0.523242
Loudoun207,Loudoun,954.333109,858,408,428,22,99174.86904,86733,0.143450233,0.112276351,0.782685038,0.054444645,3.991484602,0.509473886
Loudoun303,Loudoun,1234.110902,1106,667,415,24,99174.86904,86733,0.143450233,0.115832642,0.807476152,0.054444645,3.53613928,0.388372651
Loudoun510,Loudoun,951.419163,822,422,384,16,99174.86904,86733,0.143450233,0.157444237,1.097553027,0.054444645,1.791783698,0.427924829
Loudoun509,Loudoun,1127.886,955,401,535,19,99174.86904,86733,0.143450233,0.181032461,1.261987919,0.054444645,4.812005278,0.60246
Loudoun402,Loudoun,1381.796499,1217,704,493,20,99174.86904,86733,0.143450233,0.135412078,0.943965552,0.054444645,1.029200364,0.409923268
Loudoun409,Loudoun,1512.379328,1329,800,509,20,99174.86904,86733,0.143450233,0.137982941,0.961887185,0.054444645,0.700028717,0.392925739
Loudoun710,Loudoun,946.9476,779,341,412,26,99174.86904,86733,0.143450233,0.215593838,1.502917312,0.054444645,9.237222726,0.591109
Loudoun503,Loudoun,756.09643,714,317,364,33,99174.86904,86733,0.143450233,0.058958585,0.411003763,0.054444645,10.81825838,0.50829325
Loudoun416,Loudoun,1742.001,1604,874,695,35,99174.86904,86733,0.143450233,0.086035536,0.599758777,0.054444645,7.351342316,0.409655
Loudoun617,Loudoun,398.0244,346,92,248,6,99174.86904,86733,0.143450233,0.150359538,1.04816517,0.054444645,0.884663127,0.722964
Loudoun309,Loudoun,551.1632,500,267,223,10,99174.86904,86733,0.143450233,0.1023264,0.713323346,0.054444645,5.265470164,0.460211
Loudoun813,Loudoun,887.8598,742,323,408,11,99174.86904,86733,0.143450233,0.19657655,1.370346678,0.054444645,6.802260858,0.570665
Loudoun302,Loudoun,1256.346102,1154,673,459,22,99174.86904,86733,0.143450233,0.08868813,0.618250164,0.054444645,7.01170584,0.401055339
Loudoun506,Loudoun,736.6262,624,257,338,29,99174.86904,86733,0.143450233,0.180490705,1.258211309,0.054444645,4.742639225,0.602961
Loudoun305,Loudoun,646.563535,568,340,220,8,99174.86904,86733,0.143450233,0.138316083,0.964209539,0.054444645,0.657373396,0.375573777
Loudoun411,Loudoun,1203.585,1115,649,432,34,99174.86904,86733,0.143450233,0.07944843,0.553839677,0.054444645,8.19475126,0.412657
Loudoun618,Loudoun,990.6575,830,382,423,25,99174.86904,86733,0.143450233,0.193563253,1.349340808,0.054444645,6.416440188,0.555239
Loudoun117,Loudoun,1484.322,1125,410,694,21,99174.86904,86733,0.143450233,0.319397333,2.226537575,0.054444645,22.52815817,0.670349
Loudoun417,Loudoun,200.1299,189,116,68,5,99174.86904,86733,0.143450233,0.05888836,0.410514216,0.054444645,10.82725002,0.355966
Loudoun502,Loudoun,1295.191532,1071,402,629,40,99174.86904,86733,0.143450233,0.209329162,1.459245883,0.054444645,8.435097385,0.626457282
Loudoun624,Loudoun,273.8841,214,116,94,4,99174.86904,86733,0.143450233,0.279832243,1.950727006,0.054444645,17.46226842,0.52198
Loudoun315,Loudoun,478.940012,449,277,168,4,99174.86904,86733,0.143450233,0.066681541,0.464840941,0.054444645,9.829415885,0.384333444
Loudoun218,Loudoun,756.6847,645,275,348,22,99174.86904,86733,0.143450233,0.173154574,1.207070706,0.054444645,3.803325477,0.575876
Loudoun619,Loudoun,422.7945,335,103,222,10,99174.86904,86733,0.143450233,0.262073134,1.826927216,0.054444645,15.18840311,0.691811
Louisa201,Louisa,724.654987,609,357,229,23,11078.63826,9428,0.175078305,0.189909667,1.084712733,0.04260658,1.98825469,0.444616239
Louisa302,Louisa,327.518595,266,136,118,12,11078.63826,9428,0.175078305,0.231272914,1.32096843,0.04260658,7.533306526,0.527710392
Louisa501,Louisa,418.850922,364,163,189,12,11078.63826,9428,0.175078305,0.150689346,0.860696853,0.04260658,3.269521882,0.536070975
Louisa402,Louisa,353.2385,307,161,138,8,11078.63826,9428,0.175078305,0.150614007,0.860266534,0.04260658,3.279621722,0.499676
Louisa301,Louisa,1347.727642,1109,440,642,27,11078.63826,9428,0.175078305,0.215263879,1.229529148,0.04260658,5.387176033,0.598977171
Louisa401,Louisa,1253.842895,1027,655,339,33,11078.63826,9428,0.175078305,0.220879158,1.261602103,0.04260658,6.139946019,0.412924476
Louisa102,Louisa,654.135525,571,322,225,24,11078.63826,9428,0.175078305,0.145596366,0.831607126,0.04260658,3.952273864,0.44013405
Louisa502,Louisa,579.530019,471,296,160,15,11078.63826,9428,0.175078305,0.230424669,1.316123485,0.04260658,7.41959299,0.432634593
Louisa702,Louisa,702.732849,598,357,225,16,11078.63826,9428,0.175078305,0.175138543,1.000344066,0.04260658,0.008075425,0.43290231
Louisa602,Louisa,829.984622,729,483,219,27,11078.63826,9428,0.175078305,0.138524859,0.791216586,0.04260658,4.900262177,0.383583873
Louisa701,Louisa,868.1522,778,476,281,21,11078.63826,9428,0.175078305,0.115876864,0.661857355,0.04260658,7.936394869,0.386174
Louisa601,Louisa,658.9863,571,408,140,23,11078.63826,9428,0.175078305,0.154091594,0.880129573,0.04260658,2.813425216,0.319254
Louisa101,Louisa,1127.570709,1014,586,386,42,11078.63826,9428,0.175078305,0.112002672,0.639729015,0.04260658,8.455759231,0.432868527
Louisa503,Louisa,517.6927,437,295,134,8,11078.63826,9428,0.175078305,0.184651487,1.054679433,0.04260658,1.283356532,0.329046
Louisa202,Louisa,714.019794,577,325,232,20,11078.63826,9428,0.175078305,0.237469314,1.356360594,0.04260658,8.363980196,0.477257077
Lunenburg502,Lunenburg,345.3986,286,82,201,3,3806.484214,3165,0.202680636,0.207687413,1.024702785,0.045043607,0.548419337,0.768136
Lunenburg302,Lunenburg,304.0905,255,138,114,3,3806.484214,3165,0.202680636,0.192511765,0.949828105,0.045043607,1.113851619,0.553671
Lunenburg702,Lunenburg,306.1789,254,151,99,4,3806.484214,3165,0.202680636,0.20542874,1.013558788,0.045043607,0.301014705,0.53379
Lunenburg401,Lunenburg,212.8579,178,136,41,1,3806.484214,3165,0.202680636,0.195830899,0.966204283,0.045043607,0.750288866,0.387103
Lunenburg101,Lunenburg,458.095332,383,272,106,5,3806.484214,3165,0.202680636,0.196071363,0.967390701,0.045043607,0.723949535,0.461948604
Lunenburg601,Lunenburg,521.6968,429,133,290,6,3806.484214,3165,0.202680636,0.216076457,1.066093243,0.045043607,1.467316822,0.700921
Lunenburg701,Lunenburg,255.6896,204,95,100,9,3806.484214,3165,0.202680636,0.253380392,1.250146026,0.045043607,5.553419021,0.577539
Lunenburg501,Lunenburg,286.493782,241,95,141,5,3806.484214,3165,0.202680636,0.18877088,0.931371063,0.045043607,1.523611031,0.62823604
Lunenburg301,Lunenburg,292.4029,247,163,74,10,3806.484214,3165,0.202680636,0.183817409,0.90693128,0.045043607,2.066191529,0.41759
Lunenburg402,Lunenburg,362.9892,278,163,107,8,3806.484214,3165,0.202680636,0.305716547,1.508365833,0.045043607,11.28608167,0.472024
Lunenburg201,Lunenburg,460.5907,410,257,140,13,3806.484214,3165,0.202680636,0.123391951,0.6087999,0.045043607,8.684919383,0.485971
Lynchburg City303,Lynchburg City,825.954917,736,451,272,13,21271.42893,18623,0.142212798,0.122221355,0.85942585,0.107690946,1.305347894,0.4794946
Lynchburg City304,Lynchburg City,797.207247,674,424,227,23,21271.42893,18623,0.142212798,0.18280007,1.285398169,0.107690946,2.65015936,0.442193121
Lynchburg City101,Lynchburg City,1845.17682,1574,880,660,34,21271.42893,18623,0.142212798,0.172285146,1.211460212,0.107690946,1.963583942,0.509967638
Lynchburg City305,Lynchburg City,1453.865,1278,902,358,18,21271.42893,18623,0.142212798,0.137609546,0.967631243,0.107690946,0.300570834,0.415415
Lynchburg City403,Lynchburg City,1530.439722,1298,759,492,47,21271.42893,18623,0.142212798,0.179075287,1.259206551,0.107690946,2.406948412,0.4984485
Lynchburg City104,Lynchburg City,585.832737,496,235,247,14,21271.42893,18623,0.142212798,0.181114389,1.273544941,0.107690946,2.540092286,0.534755832
Lynchburg City204,Lynchburg City,389.707107,319,130,182,7,21271.42893,18623,0.142212798,0.221652373,1.55859653,0.107690946,5.187033364,0.633723078
Lynchburg City401,Lynchburg City,2012.138653,1770,1163,581,26,21271.42893,18623,0.142212798,0.136801499,0.961949283,0.107690946,0.35333255,0.402190112
Lynchburg City301,Lynchburg City,709.547481,544,249,272,23,21271.42893,18623,0.142212798,0.304315222,2.139858208,0.107690946,10.58453148,0.553701988
Lynchburg City404,Lynchburg City,1595.881,1379,761,592,26,21271.42893,18623,0.142212798,0.157274112,1.105906882,0.107690946,0.98343348,0.480762
Lynchburg City203,Lynchburg City,498.281102,365,72,290,3,21271.42893,18623,0.142212798,0.365153704,2.56765713,0.107690946,14.55700027,0.822887556
Lynchburg City201,Lynchburg City,1671.767759,1183,241,903,39,21271.42893,18623,0.142212798,0.41315956,2.905220671,0.107690946,17.6915585,0.812931403
Lynchburg City202,Lynchburg City,1236.111921,899,160,717,22,21271.42893,18623,0.142212798,0.374985452,2.636791186,0.107690946,15.19896748,0.831261478
Lynchburg City402,Lynchburg City,828.894271,744,446,269,29,21271.42893,18623,0.142212798,0.114105203,0.802355377,0.107690946,1.835294704,0.466469326
Lynchburg City302,Lynchburg City,877.768121,1256,1181,44,31,21271.42893,18623,0.142212798,0.301140031,2.117531164,0.107690946,10.3772063,0.399505829
Lynchburg City105,Lynchburg City,916.730406,857,374,452,31,21271.42893,18623,0.142212798,0.06969709,0.490090139,0.107690946,4.734937148,0.533311448
Lynchburg City102,Lynchburg City,2022.302102,1901,1112,749,40,21271.42893,18623,0.142212798,0.063809628,0.448691177,0.107690946,5.119360946,0.386402702
Lynchburg City103,Lynchburg City,1473.822566,1350,755,572,23,21271.42893,18623,0.142212798,0.091720419,0.644951936,0.107690946,3.296916564,0.421922592
Madison007,Madison,844.2877,680,512,148,20,4629.71776,3721,0.244213319,0.241599559,0.989297225,0.077664046,0.137808618,0.396078
Madison002,Madison,768.6812,608,388,204,16,4629.71776,3721,0.244213319,0.264278289,1.082161655,0.077664046,1.057911083,0.50142
Madison009,Madison,227.8898,198,137,55,6,4629.71776,3721,0.244213319,0.150958586,0.618142313,0.077664046,4.916788485,0.450947
Madison006,Madison,496.6054,383,258,115,10,4629.71776,3721,0.244213319,0.296619843,1.214593228,0.077664046,2.763096164,0.478526
Madison005,Madison,911.4456,701,499,189,13,4629.71776,3721,0.244213319,0.300207703,1.229284727,0.077664046,2.952263489,0.461683
Madison001,Madison,515.4975,433,275,147,11,4629.71776,3721,0.244213319,0.190525404,0.780159759,0.077664046,2.830656553,0.500625
Madison003,Madison,382.5015,308,228,72,8,4629.71776,3721,0.244213319,0.241887987,0.990478275,0.077664046,0.12260145,0.406908
Madison008,Madison,433.1803,363,254,106,3,4629.71776,3721,0.244213319,0.19333416,0.791660998,0.077664046,2.682566941,0.44059
Madison004,Madison,49.62876,47,40,7,0,4629.71776,3721,0.244213319,0.055931064,0.229025444,0.077664046,9.927045984,0.363968
Manassas City002,Manassas City,1473.417118,1246,615,579,52,8978.469936,7596,0.181999728,0.182517751,1.002846284,0.021965925,0.129577244,0.532202331
Manassas City003,Manassas City,1647.865,1363,667,654,42,8978.469936,7596,0.181999728,0.208998533,1.1483453,0.021965925,6.753428257,0.534033
Manassas City004,Manassas City,1891.133,1606,783,787,36,8978.469936,7596,0.181999728,0.177542341,0.975508826,0.021965925,1.114962103,0.530676
Manassas City001,Manassas City,2293.487818,1989,1015,915,59,8978.469936,7596,0.181999728,0.153085881,0.841132472,0.021965925,7.232453267,0.490802768
Manassas City005,Manassas City,1672.567,1392,584,763,45,8978.469936,7596,0.181999728,0.201556753,1.10745634,0.021965925,4.891955981,0.577601
Manassas Park City001,Manassas Park City,1353.534086,1055,468,553,34,2498.633247,1921,0.300694038,0.282970698,0.941058557,0.027799696,2.12021893,0.58488
Manassas Park City002,Manassas Park City,1145.099161,866,374,466,26,2498.633247,1921,0.300694038,0.322285405,1.071805106,0.027799696,2.582945694,0.588875969
Martinsville City006,Martinsville City,227.6791,181,5,174,2,3824.1854,3338,0.145651708,0.25789558,1.77063204,0.096054527,8.022860182,0.96471
Martinsville City001,Martinsville City,439.5293,345,4,338,3,3824.1854,3338,0.145651708,0.273997971,1.881186122,0.096054527,9.173811481,0.966381
Martinsville City002,Martinsville City,598.3483,661,255,394,12,3824.1854,3338,0.145651708,0.094783207,0.650752462,0.096054527,3.635930023,0.689794
Martinsville City004,Martinsville City,809.2459,644,205,426,13,3824.1854,3338,0.145651708,0.256593012,1.761689009,0.096054527,7.929756495,0.768659
Martinsville City003,Martinsville City,490.3458,369,111,244,14,3824.1854,3338,0.145651708,0.328850407,2.257786139,0.096054527,13.09450141,0.765259
Martinsville City005,Martinsville City,1259.037,1138,663,447,28,3824.1854,3338,0.145651708,0.106359402,0.730231071,0.096054527,2.808497813,0.44574
Mathews003,Mathews,1550.741,1253,776,453,24,3739.143591,3018,0.238947512,0.237622506,0.994454824,0.022294447,0.248724523,0.44417
Mathews002,Mathews,1334.488891,1091,679,398,14,3739.143591,3018,0.238947512,0.223179552,0.934010779,0.022294447,2.959894922,0.449752158
Mathews001,Mathews,853.9137,674,455,207,12,3739.143591,3018,0.238947512,0.266934273,1.117125141,0.022294447,5.253556657,0.425913
Mecklenburg201,Mecklenburg,379.515213,285,142,140,3,9457.804449,7394,0.279118806,0.331632326,1.188140389,0.120257968,1.564473374,0.601926303
Mecklenburg803,Mecklenburg,411.6522,300,173,117,10,9457.804449,7394,0.279118806,0.372174,1.333389197,0.120257968,2.772283633,0.565681
Mecklenburg602,Mecklenburg,237.4182,182,147,33,2,9457.804449,7394,0.279118806,0.304495604,1.090917553,0.120257968,0.756021029,0.411142
Mecklenburg601,Mecklenburg,436.893048,327,192,133,2,9457.804449,7394,0.279118806,0.336064367,1.204019078,0.120257968,1.696511933,0.503653046
Mecklenburg901,Mecklenburg,124.0278,100,78,21,1,9457.804449,7394,0.279118806,0.240278,0.860844899,0.120257968,1.157138305,0.344596
Mecklenburg702,Mecklenburg,416.3655,320,175,141,4,9457.804449,7394,0.279118806,0.301142188,1.078903253,0.120257968,0.656116636,0.565429
Mecklenburg701,Mecklenburg,511.631782,381,216,158,7,9457.804449,7394,0.279118806,0.34286557,1.228385772,0.120257968,1.899132138,0.538343835
Mecklenburg501,Mecklenburg,1032.88006,815,502,291,22,9457.804449,7394,0.279118806,0.267337497,0.957791061,0.120257968,0.350986633,0.531103323
Mecklenburg301,Mecklenburg,687.954967,556,404,148,4,9457.804449,7394,0.279118806,0.237329077,0.850279782,0.120257968,1.244992079,0.42127428
Mecklenburg801,Mecklenburg,168.5442,128,75,50,3,9457.804449,7394,0.279118806,0.316751563,1.13482702,0.120257968,1.121148332,0.496227
Mecklenburg802,Mecklenburg,534.949867,424,267,149,8,9457.804449,7394,0.279118806,0.261674215,0.937501198,0.120257968,0.519706122,0.463904235
Mecklenburg103,Mecklenburg,609.349424,443,198,238,7,9457.804449,7394,0.279118806,0.3755066,1.345328917,0.120257968,2.871567867,0.599629738
Mecklenburg604,Mecklenburg,205.2901,167,99,65,3,9457.804449,7394,0.279118806,0.229282036,0.821449617,0.120257968,1.484728091,0.479982
Mecklenburg402,Mecklenburg,146.395452,114,42,71,1,9457.804449,7394,0.279118806,0.284170632,1.018099196,0.120257968,0.15050309,0.700240475
Mecklenburg302,Mecklenburg,438.286194,319,157,158,4,9457.804449,7394,0.279118806,0.373937912,1.339708772,0.120257968,2.824833789,0.632033639
Mecklenburg401,Mecklenburg,892.20628,634,230,400,4,9457.804449,7394,0.279118806,0.407265426,1.459111381,0.120257968,3.817721089,0.745218399
